transcript,met_module,cor,gene_id,region_soy,blast_soy,Phytozome_link,blast_ara
tr_15783,Module_12,0.728571429,Phvul.005G016800,coding,GLYMA15G41870.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G016800,| Symbols:  | Ribosomal protein L18e/L15 superfamily protein | chr5:25852535-25853880 REVERSE LENGTH=281
tr_2879,Module_12,0.725,Phvul.011G038700,coding,GLYMA12G04110.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G038700,"| Symbols: ATPLT5, PMT5, ATPMT5 | polyol/monosaccharide transporter 5 | chr3:6489000-6491209 REVERSE LENGTH=539"
tr_13329,Module_12,0.725,Phvul.007G279300,coding,GLYMA10G00460.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.007G279300,| Symbols:  | Protein of unknown function (DUF506)  | chr3:8152592-8153881 FORWARD LENGTH=370
tr_20358,Module_12,0.722073568,Phvul.009G1337001,coding,GLYMA04G42110.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G1337001,"| Symbols: ATMYB52, BW52, MYB52 | myb domain protein 52 | chr1:6177764-6179063 FORWARD LENGTH=249"
tr_5708,Module_12,0.721428571,Phvul.006G209600,,,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G209600,
tr_527,Module_12,0.720286257,Phvul.008G250500,coding,GLYMA02G39950.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G250500,| Symbols:  | Major facilitator superfamily protein | chr2:12919401-12921222 FORWARD LENGTH=500
tr_26873,Module_12,0.718948095,Phvul.006G103400,coding,GLYMA03G40880.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G103400,| Symbols:  | NAD(P)-linked oxidoreductase superfamily protein | chr1:22349892-22351668 REVERSE LENGTH=345
tr_13989,Module_13,0.867637274,Phvul.005G124500,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G124500,None
tr_194,Module_13,0.821428571,Phvul.001G170100,coding,GLYMA03G32970.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G170100,"| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: cellular_component unknown; EXPRESSED IN: sperm cell, male gametophyte, pollen tube; EXPRESSED DURING: L mature pollen stage, M germinated pollen stage; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT2G37480.1). | chr3:19891104-19892214 FORWARD LENGTH=203"
tr_5603,Module_13,0.803571429,Phvul.011G130400,,,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G130400,
tr_1761,Module_13,0.782499151,Phvul.006G045700,coding,GLYMA08G43060.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G045700,| Symbols:  | tetraacyldisaccharide 4'-kinase family protein | chr3:7151497-7153369 REVERSE LENGTH=395
tr_6065,Module_13,0.778571429,Phvul.006G054600,,,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G054600,
tr_12286,Module_13,0.770614269,Phvul.003G254600,coding,GLYMA16G25240.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G254600,| Symbols:  | ARM repeat superfamily protein | chr4:17245400-17247926 REVERSE LENGTH=718
tr_11952,Module_13,0.767857143,Phvul.003G044700,coding,GLYMA01G09660.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G044700,| Symbols:  | Phosphoribulokinase / Uridine kinase family | chr1:9057285-9060433 REVERSE LENGTH=674
tr_12212,Module_13,0.760714286,Phvul.002G175200,coding,GLYMA11G27360.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G175200,| Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr5:23701509-23703802 FORWARD LENGTH=352
tr_13329,Module_13,0.757142857,Phvul.007G279300,coding,GLYMA10G00460.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.007G279300,| Symbols:  | Protein of unknown function (DUF506)  | chr3:8152592-8153881 FORWARD LENGTH=370
tr_25366,Module_13,0.753571429,Phvul.009G125900,coding,GLYMA04G42800.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G125900,"| Symbols: ATAF1, ANAC002 | NAC (No Apical Meristem) domain transcriptional regulator superfamily protein | chr1:268471-269514 FORWARD LENGTH=289"
tr_11634,Module_13,0.75,Phvul.009G260300,coding,GLYMA07G05310.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G260300,"| Symbols: ATPAP29, PAP29 | purple acid phosphatase 29 | chr5:25328237-25329616 FORWARD LENGTH=389"
tr_19888,Module_13,0.75,Phvul.006G102900,coding,GLYMA19G43520.4,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G102900,| Symbols:  | TPX2 (targeting protein for Xklp2) protein family | chr1:20340907-20342900 REVERSE LENGTH=338
tr_26042,Module_13,0.746428571,Phvul.002G292000,coding,GLYMA05G37550.3,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G292000,"| Symbols: BLH2, SAW1 | BEL1-like homeodomain 2 | chr4:17369423-17373723 FORWARD LENGTH=739"
tr_648,Module_13,0.745524502,Phvul.001G170200,coding,GLYMA03G32990.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G170200,| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G18692.1); Has 42 Blast hits to 42 proteins in 10 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 42; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr3:19883986-19885568 FORWARD LENGTH=194
tr_26173,Module_13,0.739285714,Phvul.011G071700,coding,GLYMA12G07730.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G071700,| Symbols:  | Cysteine proteinases superfamily protein | chr5:24235319-24235999 FORWARD LENGTH=226
tr_15783,Module_13,0.732142857,Phvul.005G016800,coding,GLYMA15G41870.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G016800,| Symbols:  | Ribosomal protein L18e/L15 superfamily protein | chr5:25852535-25853880 REVERSE LENGTH=281
tr_15801,Module_13,0.732142857,Phvul.008G060500,coding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G060500,| Symbols:  | transmembrane protein-related | chr2:18941564-18945000 REVERSE LENGTH=766
tr_9619,Module_13,0.730334002,Phvul.008G283500,noncoding,GLYMA02G47400.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G283500,None
tr_22445,Module_13,0.728571429,Phvul.009G178100,coding,GLYMA06G19310.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G178100,"| Symbols: ISU1, ATISU1 | SufE/NifU family protein | chr4:11759444-11760881 REVERSE LENGTH=167"
tr_9322,Module_13,0.717857143,Phvul.006G070600,coding,GLYMA18G06730.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G070600,| Symbols:  | Acyl-CoA N-acyltransferases (NAT) superfamily protein | chr2:12843583-12845597 REVERSE LENGTH=386
tr_5844,Module_13,0.716850483,Phvul.011G073500,coding,GLYMA11G15900.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G073500,"| Symbols: IVD, ATIVD, IVDH | isovaleryl-CoA-dehydrogenase | chr3:16621659-16624848 REVERSE LENGTH=409"
tr_7809,Module_13,0.714285714,Phvul.005G166300,coding,GLYMA13G43120.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G166300,| Symbols:  | Homeodomain-like superfamily protein | chr3:5547828-5549397 FORWARD LENGTH=387
tr_12742,Module_13,0.714285714,Phvul.001G036900,coding,GLYMA17G34550.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G036900,| Symbols:  | Thioredoxin superfamily protein | chr4:15940779-15941213 REVERSE LENGTH=144
tr_19640,Module_13,0.714285714,Phvul.009G133600,coding,GLYMA04G42120.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G133600,| Symbols: ARPN | plantacyanin | chr2:826630-827720 REVERSE LENGTH=129
tr_26866,Module_13,0.714285714,Phvul.009G010000,coding,GLYMA17G38250.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G010000,| Symbols:  | Pentatricopeptide repeat (PPR) superfamily protein | chr4:7939611-7942898 REVERSE LENGTH=1064
tr_21401,Module_13,0.71326623,Phvul.010G118500,coding,GLYMA07G05680.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.010G118500,| Symbols: iqd17 | IQ-domain 17 | chr4:349300-351307 FORWARD LENGTH=534
tr_7336,Module_13,0.710714286,Phvul.002G175200,coding,GLYMA18G06870.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G175200,| Symbols:  | 2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein | chr5:23701509-23703802 FORWARD LENGTH=352
tr_1763,Module_13,0.700897992,Phvul.004G0542000,coding,GLYMA19G18330.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.004G0542000,"| Symbols: SOX, AT-SO, AtSO | sulfite oxidase | chr3:314919-317274 REVERSE LENGTH=393"
tr_9742,Module_14,0.817857143,Phvul.002G155300,coding,GLYMA11G02800.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G155300,"| Symbols: AT-HSFB2B, HSFB2B | winged-helix DNA-binding transcription factor family protein | chr4:7043006-7044227 FORWARD LENGTH=377"
tr_5437,Module_14,0.8,Phvul.005G019900,coding,GLYMA15G42750.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G019900,| Symbols:  | zinc finger (CCCH-type/C3HC4-type RING finger) family protein | chr3:2580603-2582043 REVERSE LENGTH=323
tr_11376,Module_14,0.792857143,Phvul.003G210600,coding,GLYMA05G03300.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G210600,| Symbols: KING1 | SNF1-related protein kinase regulatory subunit gamma 1 | chr3:17987559-17989592 FORWARD LENGTH=424
tr_12851,Module_14,0.789285714,Phvul.011G097400,coding,GLYMA12G09830.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G097400,"| Symbols:  | Polynucleotidyl transferase, ribonuclease H-like superfamily protein | chr3:15952213-15953055 REVERSE LENGTH=280"
tr_10724,Module_14,0.785714286,Phvul.005G002300,coding,GLYMA04G12170.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G002300,| Symbols:  | unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF2062 (InterPro:IPR018639); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G10140.1); Has 88 Blast hits to 88 proteins in 29 species: Archae - 0; Bacteria - 28; Metazoa - 0; Fungi - 0; Plants - 54; Viruses - 0; Other Eukaryotes - 6 (source: NCBI BLink). | chr1:12150941-12152276 REVERSE LENGTH=175
tr_19641,Module_14,0.782142857,Phvul.003G016700,coding,GLYMA07G26910.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G016700,| Symbols: bHLH121 | basic helix-loop-helix (bHLH) DNA-binding superfamily protein | chr3:6903842-6905863 FORWARD LENGTH=337
tr_12127,Module_14,0.775,Phvul.002G1431001,coding,GLYMA01G02400.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G1431001,| Symbols:  | Protein of unknown function (duplicated DUF1399) | chr2:9627737-9630840 FORWARD LENGTH=819
tr_15519,Module_14,0.775,Phvul.010G123500,coding,GLYMA16G01590.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.010G123500,| Symbols: FAB1B | phosphatidylinositol-4-phosphate 5-kinase family protein | chr3:4754624-4761185 FORWARD LENGTH=1791
tr_9770,Module_14,0.764285714,Phvul.002G047500,coding,GLYMA01G45020.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G047500,| Symbols:  | alpha/beta-Hydrolases superfamily protein | chr1:17417623-17419296 FORWARD LENGTH=314
tr_19991,Module_14,0.764285714,Phvul.006G064000,coding,GLYMA18G07500.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G064000,| Symbols:  | RNA-binding (RRM/RBD/RNP motifs) family protein | chr1:2258816-2259586 REVERSE LENGTH=129
tr_7441,Module_14,0.746428571,Phvul.008G278900,coding,GLYMA18G08620.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G278900,"| Symbols: NF-YB3 | nuclear factor Y, subunit B3 | chr4:8344663-8345148 FORWARD LENGTH=161"
tr_6573,Module_14,0.742857143,Phvul.003G123900,coding,GLYMA20G27950.4,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G123900,| Symbols: UBQ3 | polyubiquitin 3 | chr5:771976-772896 REVERSE LENGTH=306
tr_7515,Module_14,0.742857143,Phvul.001G133000,coding,GLYMA06G17560.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G133000,| Symbols:  | LRR and NB-ARC domains-containing disease resistance protein | chr3:4851990-4856264 REVERSE LENGTH=1424
tr_15833,Module_14,0.739285714,Phvul.001G014200,coding,GLYMA17G36930.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G014200,| Symbols:  | Maf-like protein | chr5:17152147-17154355 FORWARD LENGTH=206
tr_16687,Module_14,0.735714286,Phvul.005G061500,coding,GLYMA13G33340.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G061500,"| Symbols: TOM2B, TTM1 | tobamovirus multiplication 2B | chr1:11677005-11678032 FORWARD LENGTH=123"
tr_5007,Module_14,0.732142857,Phvul.003G081500,coding,GLYMA07G39320.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G081500,| Symbols:  | ERD (early-responsive to dehydration stress) family protein | chr4:11715976-11719144 REVERSE LENGTH=771
tr_13041,Module_14,0.732142857,Phvul.006G177600,coding,GLYMA13G30490.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G177600,| Symbols: PDC2 | pyruvate decarboxylase-2 | chr5:22310858-22312681 REVERSE LENGTH=607
tr_17679,Module_14,0.732142857,Phvul.003G088100,coding,GLYMA17G00860.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G088100,| Symbols:  | P-loop containing nucleoside triphosphate hydrolases superfamily protein | chr2:14265679-14267880 REVERSE LENGTH=733
tr_24010,Module_14,0.732142857,Phvul.010G017100,noncoding,GLYMA01G24950.4,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.010G017100,None
tr_4384,Module_14,0.731187492,Phvul.009G046800,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G046800,None
tr_20567,Module_14,0.728571429,Phvul.002G053800,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G053800,None
tr_5164,Module_14,0.725,Phvul.001G075100,coding,GLYMA06G13520.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G075100,| Symbols:  | unknown protein; CONTAINS InterPro DOMAIN/s: Protein of unknown function DUF688 (InterPro:IPR007789); BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G53030.1); Has 73 Blast hits to 66 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 73; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr4:13854641-13855671 REVERSE LENGTH=196
tr_7385,Module_14,0.725,Phvul.006G217900,coding,GLYMA16G00570.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.006G217900,| Symbols:  | CONTAINS InterPro DOMAIN/s: Etoposide-induced 2.4 (InterPro:IPR009890); Has 264 Blast hits to 262 proteins in 100 species: Archae - 0; Bacteria - 0; Metazoa - 130; Fungi - 16; Plants - 79; Viruses - 0; Other Eukaryotes - 39 (source: NCBI BLink). | chr4:3898998-3901589 FORWARD LENGTH=320
tr_8792,Module_14,0.725,Phvul.011G022800,coding,GLYMA12G02280.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G022800,| Symbols: TRO | TRAUCO | chr1:19074399-19076220 FORWARD LENGTH=509
tr_23451,Module_14,0.725,Phvul.011G102200,coding,GLYMA06G46370.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G102200,| Symbols:  | B-cell receptor-associated 31-like | chr5:17021459-17022497 REVERSE LENGTH=218
tr_13862,Module_14,0.723860879,Phvul.007G174500,coding,GLYMA02G16320.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.007G174500,| Symbols:  | Bax inhibitor-1 family protein | chr1:730148-731379 FORWARD LENGTH=247
tr_12154,Module_14,0.721428571,Phvul.005G008100,coding,GLYMA15G07980.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G008100,| Symbols: OTP81 | Tetratricopeptide repeat (TPR)-like superfamily protein | chr2:12712884-12715100 FORWARD LENGTH=738
tr_19425,Module_14,0.721428571,Phvul.008G219700,coding,GLYMA14G05980.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G219700,| Symbols:  | Protein containing PAM2 motif which mediates interaction with the PABC domain of polyadenyl binding proteins. | chr4:8218517-8219037 FORWARD LENGTH=141
tr_11567,Module_14,0.717857143,Phvul.007G162500,coding,GLYMA10G05520.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.007G162500,"| Symbols: PRR7, APRR7 | pseudo-response regulator 7 | chr5:638283-641461 REVERSE LENGTH=727"
tr_18916,Module_14,0.717857143,Phvul.009G207300,coding,GLYMA04G20330.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G207300,"| Symbols: EBF1, FBL6 | EIN3-binding F box protein 1 | chr2:10848018-10850275 REVERSE LENGTH=628"
tr_18951,Module_14,0.714285714,Phvul.001G205400,noncoding,GLYMA19G39700.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.001G205400,None
tr_20867,Module_14,0.714285714,Phvul.009G078300,coding,GLYMA04G05500.2,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.009G078300,"| Symbols: ATHSFA2, HSFA2 | heat shock transcription factor A2 | chr2:11135856-11137217 FORWARD LENGTH=345"
tr_26583,Module_14,0.714285714,Phvul.002G311100,coding,GLYMA05G35660.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G311100,"| Symbols: XTH26, ATXTH26 | xyloglucan endotransglucosylase/hydrolase 26 | chr4:14244336-14245781 FORWARD LENGTH=292"
tr_176,Module_14,0.703571429,Phvul.002G210200,coding,GLYMA13G07900.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G210200,| Symbols: EXL2 | EXORDIUM like 2 | chr5:25703980-25704897 FORWARD LENGTH=305
tr_17411,Module_15,0.853571429,Phvul.002G055700,coding,GLYMA01G41520.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G055700,"| Symbols: ATERF-1, ERF-1 | ethylene responsive element binding factor 1 | chr4:9759405-9760211 FORWARD LENGTH=268"
tr_26423,Module_15,0.807142857,Phvul.007G147500,coding,GLYMA10G06210.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.007G147500,| Symbols:  | unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; Has 32 Blast hits to 32 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 32; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr2:15489176-15490296 REVERSE LENGTH=232
tr_4004,Module_15,0.806077176,Phvul.002G151400,coding,GLYMA01G42210.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G151400,| Symbols:  | Double Clp-N motif protein | chr4:7228269-7229898 REVERSE LENGTH=241
tr_9616,Module_15,0.789285714,Phvul.005G075500,coding,GLYMA12G36360.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.005G075500,"| Symbols: SRG1, ATSRG1 | senescence-related gene 1 | chr1:5820258-5821741 FORWARD LENGTH=358"
tr_8466,Module_15,0.778571429,Phvul.002G151000,coding,GLYMA01G42160.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.002G151000,| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G12380.1); Has 351 Blast hits to 343 proteins in 42 species: Archae - 2; Bacteria - 0; Metazoa - 27; Fungi - 5; Plants - 299; Viruses - 0; Other Eukaryotes - 18 (source: NCBI BLink). | chr1:23284220-23286508 REVERSE LENGTH=762
tr_19596,Module_15,0.778571429,Phvul.007G000400,coding,GLYMA10G44620.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.007G000400,| Symbols:  | Homeodomain-like superfamily protein | chr2:14210180-14211487 REVERSE LENGTH=314
tr_6344,Module_15,0.775,Phvul.008G187800,,,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G187800,
tr_22099,Module_15,0.771428571,Phvul.003G2274000,coding,GLYMA17G16150.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.003G2274000,| Symbols: LON2 | lon protease 2 | chr5:19093356-19098678 REVERSE LENGTH=888
tr_12027,Module_15,0.763445764,Phvul.008G021000,noncoding,None,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.008G021000,None
tr_380,Module_15,0.757142857,Phvul.011G090100,coding,GLYMA12G09010.1,https://phytozome-next.jgi.doe.gov/report/gene/Pvulgaris_v2_1/Phvul.011G090100,| Symbols:  | unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT4G22758.1); Has 131 Blast hits to 131 proteins in 17 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 131; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink). | chr2:11860734-11861306 FORWARD LENGTH=190
